license_type,license_prefix,license_number,name,address,city,township,sanitarian,area,phone
SST,4781,NEW24-32,HOLLY'S DOG HOUSE (STFU),"5475 S STATE ST",ANN ARBOR,PITTSFIELD,Kamenec,,734-663-3223
SFE,4781,NEW24-53,MINY'S MEXICAN RESTAURANT,"1141 BROADWAY ST",ANN ARBOR,,Hauck,"Miny's Chain",369-2419
SFE,4781,NEW24-71,WING SNOB,"5627 JACKSON RD SUITE 104",ANN ARBOR,SCIO,Kamenec,"16 CW Area Jackson, Zeeb, Lohr",610-9464
SFE,4781,NEW25-02,RAISING CANE'S #1126,"1116 SOUTH UNIVERSITY AVENUE",ANN ARBOR,,,,972-769-3100
SFE,4781,NEW25-10,SAMOSA HOUSE,"16 S WASHTENAW",YPSILANTI,,Deedler,,734-786-8401
SST,4781,NEW25-14,CORNER CANTINA,"1595 HOLMES",YPSILANTI,,,,248-800-9222
SST,4781,NEW25-18,ROLLING MEADOWS FOOD TRUCK (STFU),"6484 SUTTON RD.",WHITMORE LAKE,NORTHFIELD,Matranga,"06 CW Area Plymth Rd, Ypsi",260-4327
SFE,4781,NEW25-19,YUNNAN KITCHEN,"16 S. WASHINGTON ST",YPSILANTI,,Pearson,"10 SM Area Mich Ave/Ypsi City",734-741-3177
DFE,4781,NEW25-21,FOOD EAZE INC,"922 WEST MICHIGAN AVE",YPSILANTI,,Pearson,,
SST,4781,NEW25-22,OH MY CHAI STFU,"45062 SALTZ RD",,,Yet,"Out of County TFU",313-365-0635
SST,4781,NEW25-23,UNCO CHADS,"5142 N. TERRITORIAL",DEXTER,,,,
SFE,4781,NEW25-26,MISFIT SOCIETY X VERVE,"721 S. FOREST AVE",ANN ARBOR,,,,810-923-2335
SFE,4781,NEW25-27,HALAL BROS 2 GO,"810 S. STATE ST",ANN ARBOR,,Kamenec,"04 VD Area UM Campus South",
SST,4781,NEW25-28,GARY'S DESSERTS STFU,"7581 DOVER DRIVE",YPSILANTI,,Pearson,,
SST,4781,NEW25-29,BRO BRO'S LEMONADE STFU,"8660 SANDY COVE",YPSILANTI,,Pearson,"10 SM Area Mich Ave/Ypsi City",
SFE,4781,NEW25-30,LAST BITE CHEF,"1608 JACKSON ROAD",ANN ARBOR,,Pearson,,617-817-1479
SST,4781,NEW25-31,QAMARIA COFFEE TRAILER (STFU),"2771 SALINA STREET",,,Deedler,"Out of County TFU",
SFE,4781,NEW25-32,MYNT HOUSE,"118 S. MAIN STREET",ANN ARBOR,,Sherwin,"14 RS Area Main Street AA",734-353-7336
SMF,4781,NEW25-33,YAKA-YO,"1344 BORGSTROM AVE",YPSILANTI,,,,734-483-5876
SST,4781,NEW25-34,O SO NAIJA,"3909 RESEARCH PARK DR",ANN ARBOR,,Kamenec,"20 CY Area Packard & Eisenhowr",734-213-3000
SFE,4781,NEW25-35,MANCHESTER SENIOR CENTER,"912 CITY ROAD",MANCHESTER,,,,734-385-6319
SFE,4781,NEW25-36,HOME2 SUITES ANN ARBOR,"361 W. EISENHOWER PARKWAY",ANN ARBOR,,,,734-251-3300
SFE,4781,NEW25-37,RECESS CAFE,"208 S. ASHLEY ST.",ANN ARBOR,,,,734-925-5446
SST,4781,NEW25-38,BOB'S FISH HOUSE,"12190 ISLAND LAKE RD",DEXTER,,,,734-645-7771
SFE,4781,Z038438,BAO BOYS - YORK LOCATION,"1928 PACKARD ST",ANN ARBOR,,Hansell,"20 CY Area Packard & Eisenhowr",714-719-3436
